event_id,tower_id,event_type,severity,start_ts,end_ts,affected_subscribers_est,region,state,latitude,longitude,vendor,resolved,root_cause,created_at
b3f7ea47-dad0-4fbf-8d2b-fbb5f4a10051,TWR-99241,power_failure,P4,2024-12-17 21:57:31,2024-12-19 09:24:20,40557,REGION-16,MI,25.181911,-113.259422,Huawei,1,config_error,2024-12-17 21:57:31
4a6b089c-e2b8-46da-91e5-d9596e222d64,TWR-31697,power_failure,P3,2023-11-06 00:15:32,2023-11-06 18:37:25,,REGION-18,CO,40.44902,-104.885255,Huawei,1,software_bug,2023-11-06 00:15:32
36e1f03e-c9d4-4025-90ff-57b8c17a5153,TWR-28136,maintenance_window,P4,2024-05-29 22:49:52,2024-05-31 14:47:28,35055,REGION-16,CO,45.256722,-112.561249,Nokia,1,weather,2024-05-29 22:49:52
7902e343-c3d5-4fe9-b724-965158bca915,TWR-87992,maintenance_window,INFO,2024-05-04 00:13:13,2024-05-05 20:48:26,9512,REGION-18,NY,37.408061,-103.164775,ZTE,1,power_issue,2024-05-04 00:13:13
784c2677-e2be-4d29-809d-e41ffa9c3379,TWR-93202,restored,INFO,2023-09-28 12:58:50,2023-09-30 09:23:22,21989,REGION-12,CA,33.546828,-67.430589,ZTE,1,hardware_failure,2023-09-28 12:58:50
fb1f7500-2706-44ab-a606-ede748b0ec0a,TWR-33600,fiber_cut,P3,2023-05-06 10:30:20,2023-05-08 05:57:42,25856,REGION-12,VA,25.106794,-69.048114,Huawei,0,,2023-05-06 10:30:20
70511335-c605-4e7c-92f5-874cec2069b5,TWR-56421,tower_degraded,P4,2023-04-09 08:36:33,2023-04-09 23:57:24,35677,REGION-9,TX,32.432329,-97.097452,,1,hardware_failure,2023-04-09 08:36:33
3a0788fb-3676-4a30-8218-78b1b9858c68,TWR-88269,handoff_failure,P4,2024-01-26 15:36:26,2024-01-27 13:17:27,19253,REGION-19,TX,38.197759,-71.676907,Nokia,1,software_bug,2024-01-26 15:36:26
8bed2c04-ba29-4e33-b15b-8dab35993e2f,TWR-67560,fiber_cut,P2,2022-03-21 21:05:57,2022-03-22 06:39:53,37724,REGION-7,FL,35.561668,-67.142659,Huawei,0,,2022-03-21 21:05:57
cf93946f-524f-4673-9600-be84f66d5121,TWR-18609,capacity_alert,P1,2022-10-10 21:31:15,,26834,REGION-19,OH,46.737479,-96.369281,,1,weather,2022-10-10 21:31:15
3581d3b9-bae0-4139-8592-77b09bac67b7,TWR-87992,capacity_alert,P4,2023-10-15 06:29:59,,15826,REGION-6,TX,34.538858,-76.734167,ZTE,1,unknown,2023-10-15 06:29:59
1ddeb202-4921-4702-b90b-77cd2855761d,TWR-89964,cell_outage,P3,2023-09-03 01:06:40,2023-09-03 13:44:53,35852,REGION-17,WA,36.191026,-95.163804,Nokia,0,,2023-09-03 01:06:40
d1862d4d-7918-4810-b3f0-d7b99bfd562d,TWR-25157,maintenance_window,P3,2024-04-09 20:58:49,2024-04-10 05:00:12,22942,REGION-1,NY,44.934789,-84.746886,Nokia,1,hardware_failure,2024-04-09 20:58:49
fd2520eb-354c-4561-8408-b82dc989a655,TWR-79822,tower_degraded,INFO,2024-02-01 06:36:25,2024-02-02 03:39:39,40666,REGION-17,CA,40.860711,-71.907795,,1,software_bug,2024-02-01 06:36:25
3ea67ff1-52f8-4320-b9d4-4576975c6ed6,TWR-13761,congestion,P2,2022-10-08 17:18:09,,29392,REGION-17,GA,31.368145,-123.605931,ZTE,1,software_bug,2022-10-08 17:18:09
e25085cc-f290-4e39-b4b0-0e9aa111c3ec,TWR-79579,handoff_failure,INFO,2022-07-13 19:41:18,2022-07-15 12:35:51,21564,REGION-7,GA,48.59902,-81.989913,Nokia,1,capacity_exceeded,2022-07-13 19:41:18
7fa658a2-4bd1-4505-8c7b-4e4d6b3e1173,TWR-42406,fiber_cut,P1,2023-02-02 04:34:36,2023-02-02 16:33:15,13913,REGION-11,MA,33.6548,-96.358963,,1,hardware_failure,2023-02-02 04:34:36
ae77f5fc-c890-480b-8169-db6f4fb872d0,TWR-31643,cell_outage,P4,2024-07-23 04:24:35,2024-07-25 00:14:42,26115,REGION-20,IL,34.12065,-91.492335,Huawei,1,config_error,2024-07-23 04:24:35
95f19f70-bfe7-4eb8-a857-c3897b6ccd63,TWR-51467,interference_detected,INFO,2022-12-05 02:09:03,2022-12-06 08:44:56,30467,REGION-11,NJ,35.643894,-101.968007,Ericsson,1,config_error,2022-12-05 02:09:03
925ab2a0-f488-4227-bbae-549ed7cb04a3,TWR-50953,handoff_failure,INFO,2024-01-31 10:17:19,2024-02-01 06:33:22,15474,REGION-1,CO,29.107236,-77.261765,Ericsson,1,config_error,2024-01-31 10:17:19
5743a781-09cd-4e55-aa7b-3bf73fb68411,TWR-58629,interference_detected,P1,2023-11-05 07:48:28,2023-11-05 16:44:53,48766,REGION-10,CO,44.084083,-121.032253,Huawei,1,,2023-11-05 07:48:28
cd1e1d71-f6f9-4d06-9899-796d61fd00c8,TWR-26728,congestion,P2,2023-03-10 13:59:13,,10663,REGION-9,NJ,27.020393,-90.42863,Samsung,1,config_error,2023-03-10 13:59:13
3b190d0a-a5f2-4f51-b265-85ac9852eaf9,TWR-60604,congestion,P4,2023-05-10 04:30:03,,44829,REGION-18,FL,42.21221,-99.489212,,1,software_bug,2023-05-10 04:30:03
8829fe46-1166-4d4f-beec-b65e2a1dc2c0,TWR-72402,cell_outage,P1,2023-05-30 04:23:05,2023-05-30 09:15:50,48907,REGION-16,FL,45.573858,-122.53121,Ericsson,1,,2023-05-30 04:23:05
690d571e-6ae6-451d-a54f-90c70e5eaf92,TWR-60328,handoff_failure,P1,2024-10-10 13:57:46,2024-10-12 00:15:21,16098,REGION-14,NJ,30.239019,-78.253053,Ericsson,1,capacity_exceeded,2024-10-10 13:57:46
c07eebe2-51cb-4215-a4d9-99f529419b3b,TWR-41604,restored,INFO,2023-10-04 07:50:20,2023-10-05 11:58:58,26214,REGION-7,VA,36.724783,-109.731579,Samsung,1,capacity_exceeded,2023-10-04 07:50:20
a07248cc-d1ed-485c-8b74-3e44014a8e1c,TWR-80748,cell_outage,P2,2023-11-11 00:57:54,2023-11-12 14:02:55,27087,REGION-10,CA,31.326678,-75.725737,ZTE,0,,2023-11-11 00:57:54
4b836ee0-8939-4c89-95b4-3c202c0af590,TWR-26361,restored,P2,2022-06-10 17:25:38,2022-06-11 08:09:57,26751,REGION-10,NC,47.35253,-90.45726,Huawei,1,config_error,2022-06-10 17:25:38
eaa5f708-72b5-40ed-a763-731121cdf179,TWR-78327,tower_degraded,P1,2023-12-04 08:03:39,2023-12-05 20:14:51,,REGION-16,MA,48.401775,-100.563798,ZTE,1,config_error,2023-12-04 08:03:39
eb93abe5-a1db-41fd-8c08-865585d44710,TWR-63516,maintenance_window,P3,2022-09-23 11:50:25,2022-09-24 23:53:21,43474,REGION-13,FL,36.384241,-85.17562,ZTE,1,hardware_failure,2022-09-23 11:50:25
5d86459b-ec05-4c23-8353-cddfdc8cfe18,TWR-65027,tower_degraded,P4,2023-06-12 06:50:12,2023-06-12 17:09:59,8116,REGION-2,MI,35.803251,-80.962804,Samsung,1,hardware_failure,2023-06-12 06:50:12
d2a05bd5-22de-4ca5-8a89-7ef27daa658e,TWR-22676,capacity_alert,P2,2024-07-24 04:10:48,,5560,REGION-9,CA,30.389988,-67.416268,Ericsson,1,unknown,2024-07-24 04:10:48
efd0e228-583e-4834-aff1-3e2ffae3b0d8,TWR-98895,tower_degraded,P4,2022-06-14 22:58:12,2022-06-16 22:32:12,22519,REGION-18,NC,48.296397,-114.416202,Nokia,1,power_issue,2022-06-14 22:58:12
e49c638d-e4e1-4f32-8dae-e75178733a26,TWR-67963,maintenance_window,P3,2024-08-31 03:34:11,2024-08-31 20:44:00,44557,REGION-4,CA,48.061622,-91.193691,Samsung,0,,2024-08-31 03:34:11
c742f7b0-599f-43a0-960c-1451dbd4369c,TWR-70899,congestion,P2,2023-12-06 15:25:38,,38425,REGION-14,NC,48.925081,-87.183041,ZTE,1,weather,2023-12-06 15:25:38
33cddee0-0c83-4804-bdf2-bfce7a1d2f64,TWR-64460,maintenance_window,P2,2022-09-07 13:10:46,2022-09-08 16:26:25,48333,REGION-9,IL,33.819507,-83.36188,ZTE,1,config_error,2022-09-07 13:10:46
eaf06d78-c61d-4118-a319-e8755a910306,TWR-78347,maintenance_window,P4,2024-08-30 18:43:12,2024-09-01 02:34:22,,REGION-17,FL,43.982866,-93.449449,Ericsson,1,hardware_failure,2024-08-30 18:43:12
bb1f11f2-b308-4d05-9400-05cb3ea0d5e9,TWR-41890,cell_outage,P4,2022-01-06 01:40:47,2022-01-07 05:21:59,37891,REGION-20,IL,43.159333,-90.041308,ZTE,0,,2022-01-06 01:40:47
6ed17352-26a1-42a4-baf6-3d5bab635229,TWR-19171,power_failure,INFO,2023-03-21 22:26:57,2023-03-23 07:25:09,13273,REGION-16,IL,36.231135,-88.092872,Ericsson,1,config_error,2023-03-21 22:26:57
edacb886-40a1-45c6-9a39-c1883206deef,TWR-68893,cell_outage,P3,2024-07-02 10:51:41,2024-07-03 18:56:12,22066,REGION-14,CA,32.311682,-107.194204,Ericsson,1,software_bug,2024-07-02 10:51:41
5c6ea178-c994-4428-af60-3442001c9a6c,TWR-19724,cell_outage,P3,2022-12-20 06:08:23,2022-12-21 22:02:51,3042,REGION-3,NC,44.614557,-80.84832,Samsung,1,power_issue,2022-12-20 06:08:23
13c00e3b-dedf-4e05-83f3-9e243b2f7a7d,TWR-82357,power_failure,P1,2022-03-10 04:38:38,2022-03-10 09:45:40,2811,REGION-20,MI,27.074434,-99.478449,ZTE,1,power_issue,2022-03-10 04:38:38
2b31d201-8422-47e1-ac54-e64d45231906,TWR-79176,restored,P3,2024-05-20 03:56:50,2024-05-20 04:08:07,21772,REGION-9,IL,25.549119,-106.920084,ZTE,1,,2024-05-20 03:56:50
57c75e0f-3b3c-4f70-8c72-fb6f107503fa,TWR-44782,congestion,P3,2024-12-08 12:36:43,,44763,REGION-10,FL,32.068808,-89.584939,Ericsson,1,software_bug,2024-12-08 12:36:43
e17b82a0-9c44-469b-9ea3-262eb9e8dee2,TWR-63852,restored,P1,2023-02-16 04:58:25,2023-02-16 07:33:44,24608,REGION-16,MI,38.653683,-108.789328,Samsung,1,config_error,2023-02-16 04:58:25
1233c188-e4d4-415c-916f-0f5fd10907e7,TWR-52437,cell_outage,P3,2024-01-09 15:23:46,2024-01-09 18:00:58,25932,REGION-4,MA,46.472805,-73.814995,Nokia,1,weather,2024-01-09 15:23:46
1810d779-1646-4096-8aec-f09c41008f5e,TWR-29769,handoff_failure,P3,2024-11-20 06:53:35,2024-11-21 20:27:44,30283,REGION-20,VA,25.396988,-92.033255,,1,hardware_failure,2024-11-20 06:53:35
de9a5d56-1b7b-4204-baff-6cb987300676,TWR-62487,fiber_cut,P1,2022-09-02 06:12:27,2022-09-03 02:23:59,22696,REGION-8,WA,42.523373,-101.841098,,1,software_bug,2022-09-02 06:12:27
6501c1c3-58fb-4c55-bc0f-50bada7d4948,TWR-86064,cell_outage,INFO,2023-03-06 19:44:45,2023-03-08 03:56:14,7643,REGION-18,OH,34.907058,-83.862983,ZTE,1,unknown,2023-03-06 19:44:45
7f0b57f4-db57-491f-994d-090a74155552,TWR-99539,congestion,P4,2023-06-22 16:43:38,,33380,REGION-12,TX,39.571508,-102.275462,Huawei,1,hardware_failure,2023-06-22 16:43:38
021e4927-89fa-4412-9a71-feca5aa3e315,TWR-31241,maintenance_window,P1,2022-03-25 14:52:30,2022-03-27 12:27:30,,REGION-7,WA,39.831438,-110.950473,Samsung,0,,2022-03-25 14:52:30
3475f86b-5429-4792-a564-451080ea467a,TWR-54020,interference_detected,P4,2022-07-25 08:59:36,2022-07-26 19:22:59,34911,REGION-9,TX,25.342608,-116.899651,Huawei,1,config_error,2022-07-25 08:59:36
ffd76a30-2069-4b71-a430-59e1c2feb0c9,TWR-30253,tower_degraded,P1,2024-05-18 17:41:03,2024-05-19 20:46:20,14907,REGION-20,CA,31.837999,-95.030161,Samsung,0,,2024-05-18 17:41:03
a540da4b-1e18-44bd-855b-1a486dc55dc0,TWR-79514,tower_degraded,P4,2023-07-17 06:57:46,2023-07-18 03:11:45,24222,REGION-4,CO,48.215165,-88.23893,ZTE,0,,2023-07-17 06:57:46
e043b374-dca7-4eca-809f-db9aba304bf3,TWR-50189,interference_detected,INFO,2023-10-02 09:39:39,2023-10-03 16:02:38,21654,REGION-12,TX,44.015869,-83.986773,Samsung,1,hardware_failure,2023-10-02 09:39:39
e194d13b-a0ae-4c40-9957-428f0ca2e04f,TWR-20527,capacity_alert,P2,2022-08-11 18:13:23,,16885,REGION-17,WA,38.567624,-94.924459,Samsung,1,,2022-08-11 18:13:23
7e3ac679-3fb3-4ea7-89ae-cb5ec2efc2ed,TWR-13794,capacity_alert,INFO,2023-10-17 04:29:06,,34153,REGION-3,WA,30.304686,-116.542424,Nokia,1,weather,2023-10-17 04:29:06
c03edd38-0168-458d-a4a4-13e853049ce7,TWR-72341,maintenance_window,P1,2023-03-23 04:30:26,2023-03-23 09:41:50,27483,REGION-16,TX,34.268723,-96.581966,Ericsson,1,unknown,2023-03-23 04:30:26
26a31ae7-ed5b-4a71-a2ed-1597040e7b55,TWR-55607,congestion,P3,2024-04-23 03:07:06,,35349,REGION-8,IL,38.990123,-97.316861,ZTE,1,unknown,2024-04-23 03:07:06
32864d93-8ace-49ac-91a8-65aa92686d67,TWR-33053,handoff_failure,P2,2022-05-03 09:04:58,2022-05-04 05:45:49,,REGION-8,OH,39.978936,-101.028411,Ericsson,1,weather,2022-05-03 09:04:58
9a9b985f-c0e8-47c4-b165-64350bfb067d,TWR-17492,power_failure,P4,2022-04-19 04:21:40,2022-04-20 03:13:25,,REGION-14,AZ,38.052107,-85.432638,Samsung,1,capacity_exceeded,2022-04-19 04:21:40
d6768314-81b8-4e10-96a6-aa6a1eff2f27,TWR-19359,power_failure,P1,2024-09-28 20:37:32,2024-09-28 22:20:46,40488,REGION-6,MI,35.867155,-94.489982,Huawei,1,hardware_failure,2024-09-28 20:37:32
7ef41fc1-9448-4864-885f-0a5331e4b951,TWR-50768,restored,P4,2024-07-22 14:34:35,2024-07-24 04:18:18,40126,REGION-19,WA,32.750671,-90.362268,ZTE,1,,2024-07-22 14:34:35
8dc7be98-b4d7-4c23-a716-d5ef55c60455,TWR-48890,tower_degraded,P2,2024-05-12 02:20:35,2024-05-13 03:18:37,31400,REGION-9,FL,44.083464,-92.997868,Ericsson,1,capacity_exceeded,2024-05-12 02:20:35
61b45dac-ac99-4b8c-b87b-8c9e4b06370e,TWR-16258,power_failure,P4,2023-05-18 18:36:15,2023-05-19 09:47:32,35412,REGION-10,OH,32.846837,-77.262986,,1,power_issue,2023-05-18 18:36:15
00c8869e-d649-460a-b8f5-a51c12402523,TWR-74139,capacity_alert,INFO,2023-11-13 16:49:28,,24141,REGION-10,MI,35.185204,-107.759127,Samsung,1,weather,2023-11-13 16:49:28
cf9e442e-b6ba-4210-abea-5ba738cd7f15,TWR-27322,power_failure,P1,2024-06-12 12:45:53,2024-06-12 14:36:40,29984,REGION-14,AZ,28.313331,-75.506209,,1,unknown,2024-06-12 12:45:53
5168031f-fa59-4725-b4ce-3f27789ef9b7,TWR-86380,handoff_failure,P1,2024-09-01 00:09:27,2024-09-02 08:10:41,36304,REGION-2,CO,32.794691,-109.456249,Samsung,1,software_bug,2024-09-01 00:09:27
11219a1b-e778-4b75-aaa4-fb03b461cfa9,TWR-63516,cell_outage,P3,2024-06-08 23:29:22,2024-06-09 03:52:43,22007,REGION-9,NY,45.654713,-89.844233,Ericsson,1,vandalism,2024-06-08 23:29:22
b2291bc3-e1f2-499c-9354-0b3f136aa7f9,TWR-88554,capacity_alert,P2,2024-06-19 12:45:26,,22939,REGION-16,GA,25.848722,-113.862137,Ericsson,1,config_error,2024-06-19 12:45:26
41c8ec2a-8ee2-4e55-9e4f-60a7f80bef18,TWR-39444,restored,P3,2022-05-15 22:01:46,2022-05-15 23:50:12,36668,REGION-12,NC,29.717327,-76.023274,Ericsson,1,vandalism,2022-05-15 22:01:46
5f50450f-52cf-4a28-9dc1-83358cb087c9,TWR-70332,fiber_cut,INFO,2022-01-05 13:52:42,2022-01-07 10:10:47,39142,REGION-12,NC,44.941474,-108.764433,ZTE,1,hardware_failure,2022-01-05 13:52:42
433b0310-8391-46f2-9bba-1bd04d5b9be2,TWR-78386,fiber_cut,P4,2024-05-16 16:09:41,2024-05-18 14:23:42,23954,REGION-16,CO,43.271891,-69.075712,Ericsson,1,software_bug,2024-05-16 16:09:41
b2e46985-0066-40b2-82d3-c6137b0e9826,TWR-78937,congestion,P4,2022-08-09 19:22:18,,25447,REGION-16,IL,26.678171,-113.035657,Nokia,1,software_bug,2022-08-09 19:22:18
8276d0ef-2c8b-4f64-ad98-8a8db02bc967,TWR-77952,handoff_failure,P3,2024-04-29 15:02:58,2024-05-01 14:26:20,45472,REGION-4,GA,34.502962,-116.44014,Samsung,1,unknown,2024-04-29 15:02:58
ae4c3754-f27b-4233-b2a4-031f69cb2912,TWR-43065,capacity_alert,P1,2022-11-29 01:43:30,,8975,REGION-20,NY,41.92003,-96.477201,Huawei,1,software_bug,2022-11-29 01:43:30
9a6054eb-50c5-4fa9-9cdb-fdda9ab8d22d,TWR-71348,capacity_alert,P2,2022-01-21 09:26:23,,,REGION-10,NY,32.550904,-90.29086,,0,,2022-01-21 09:26:23
7d999f80-2361-44ae-924f-b69dae0c4e14,TWR-73956,congestion,P4,2022-12-02 00:04:33,,23333,REGION-17,TX,46.718906,-81.848201,ZTE,1,config_error,2022-12-02 00:04:33
228e29e3-a29a-4cf4-8f14-711d47117b1b,TWR-51770,restored,P2,2022-07-13 18:59:10,2022-07-15 15:09:29,36398,REGION-12,CA,33.828845,-103.425253,,1,hardware_failure,2022-07-13 18:59:10
43327a0c-7fff-49e3-9ee6-e0c11d2a78b4,TWR-34164,handoff_failure,INFO,2022-02-18 14:56:36,2022-02-20 11:31:35,12831,REGION-15,CO,39.38225,-84.705549,,1,power_issue,2022-02-18 14:56:36
35bbe429-68a1-4e45-84df-75040f4dc5f0,TWR-49599,maintenance_window,INFO,2022-10-12 12:41:51,2022-10-13 14:26:31,5898,REGION-5,NJ,48.472146,-106.376596,ZTE,1,unknown,2022-10-12 12:41:51
f4802a5d-7dfd-42af-a283-af7326501510,TWR-49857,congestion,P1,2022-04-17 02:13:09,,5884,REGION-13,NJ,48.436992,-85.428411,Ericsson,1,vandalism,2022-04-17 02:13:09
cfc339d0-e45b-47dc-88d0-32b58ed60609,TWR-46160,fiber_cut,P2,2024-09-14 00:47:03,2024-09-14 19:04:51,39656,REGION-20,AZ,47.908717,-86.638828,Nokia,1,weather,2024-09-14 00:47:03
1bd2a2ff-1abb-450a-b5f3-29bd617390fc,TWR-20745,congestion,INFO,2024-06-12 17:59:19,,47818,REGION-16,VA,41.822305,-88.200629,,1,software_bug,2024-06-12 17:59:19
ef408e7c-345a-48de-acfb-cbe8db45024b,TWR-65615,maintenance_window,P1,2022-01-24 03:57:04,2022-01-25 03:27:23,9662,REGION-4,AZ,30.908556,-98.3657,ZTE,1,power_issue,2022-01-24 03:57:04
969cd44c-5a0e-4712-a7d4-5deab88c3af2,TWR-31567,fiber_cut,INFO,2022-12-29 16:32:21,2022-12-29 18:39:40,10034,REGION-20,NY,36.589591,-100.320881,ZTE,1,weather,2022-12-29 16:32:21
44a93a79-cf64-4536-b60d-ed346db8de7d,TWR-36174,cell_outage,INFO,2024-08-23 10:09:54,2024-08-23 16:08:58,44496,REGION-7,NC,25.026862,-106.981074,ZTE,1,power_issue,2024-08-23 10:09:54
2e6c2b12-e2a9-47e7-b50f-e5df1bf8ccf4,TWR-58520,restored,P1,2022-09-06 06:34:59,2022-09-06 16:18:55,10158,REGION-8,CO,43.579361,-123.868771,Samsung,1,software_bug,2022-09-06 06:34:59
eadf470e-def5-4718-84ed-1a55119391e5,TWR-14722,tower_degraded,P2,2024-07-24 08:53:24,2024-07-24 13:35:32,28372,REGION-1,CO,29.37063,-101.624608,Ericsson,0,,2024-07-24 08:53:24
e0ac672c-908f-47ad-bf69-b12c671a3af6,TWR-12389,tower_degraded,INFO,2024-07-24 18:47:30,2024-07-25 23:36:57,16383,REGION-20,NY,27.931356,-104.876443,ZTE,1,hardware_failure,2024-07-24 18:47:30
a6ca0902-2805-4827-bc30-09ecd853c802,TWR-41285,maintenance_window,P4,2022-09-01 05:34:36,2022-09-02 14:19:29,46641,REGION-2,IL,24.767083,-101.726031,Nokia,0,,2022-09-01 05:34:36
48be91d5-cdc0-430c-90a4-c80c25355731,TWR-30392,fiber_cut,P1,2023-01-13 23:38:10,2023-01-15 02:53:12,12121,REGION-11,IL,28.930482,-92.425584,Nokia,0,,2023-01-13 23:38:10
e5e0e463-0bf4-4ec2-a4a7-14f82f8bc6aa,TWR-27146,tower_degraded,P3,2024-09-08 18:41:34,2024-09-08 23:53:21,,REGION-2,CA,38.996032,-85.734261,Samsung,0,,2024-09-08 18:41:34
4e3f1fb9-fe00-48e4-bf77-c4e73d3baf95,TWR-28537,congestion,P4,2022-07-22 13:40:39,,12804,REGION-2,MA,44.510022,-78.765572,Samsung,1,vandalism,2022-07-22 13:40:39
326e9341-f3bb-4122-868d-b56edf6f8296,TWR-69914,cell_outage,INFO,2023-11-24 20:23:27,2023-11-26 16:57:56,5990,REGION-6,CA,38.193755,-121.88382,Samsung,1,power_issue,2023-11-24 20:23:27
5826c63b-60ae-4e6d-81d2-7a469ad2f945,TWR-99241,interference_detected,P1,2022-05-10 20:57:33,2022-05-12 05:43:33,,REGION-1,TX,45.254329,-99.647793,Nokia,1,software_bug,2022-05-10 20:57:33
2bd3e7c2-77e9-4a8c-b9f0-04dab7dc1110,TWR-82512,restored,P2,2023-06-19 13:21:24,2023-06-21 13:20:28,32959,REGION-16,TX,27.227364,-76.137147,Nokia,1,config_error,2023-06-19 13:21:24
8c3f91aa-fef9-4bc8-b9f2-2eb938ca4c96,TWR-65476,capacity_alert,INFO,2024-06-02 05:59:10,,46390,REGION-4,MI,30.845235,-96.301435,Nokia,1,unknown,2024-06-02 05:59:10
13d82385-48f0-4768-925a-3f197aff9553,TWR-38683,capacity_alert,P1,2022-01-12 01:37:03,,39805,REGION-16,TX,31.397076,-101.518073,Samsung,1,unknown,2022-01-12 01:37:03
8cf46259-fa51-43e6-944c-c331df9292b4,TWR-22704,fiber_cut,P1,2024-06-24 08:27:07,2024-06-25 19:15:49,6276,REGION-18,FL,48.251995,-99.519323,Ericsson,0,,2024-06-24 08:27:07
1ca16f25-3a17-4d04-974e-35a05619ddee,TWR-85248,tower_degraded,P1,2023-02-23 17:27:43,2023-02-23 19:50:48,32460,REGION-13,CO,34.302184,-103.015015,Nokia,0,,2023-02-23 17:27:43
69b7c715-cb0c-4fee-9e01-a12f18cc95aa,TWR-45804,restored,INFO,2023-12-25 21:18:58,2023-12-26 08:08:25,8246,REGION-17,OH,33.930697,-96.581758,ZTE,1,vandalism,2023-12-25 21:18:58
4d252c7d-93db-4050-b714-1cbacf5ac138,TWR-23356,power_failure,P2,2023-04-03 14:44:20,2023-04-05 04:08:52,20534,REGION-6,NC,47.677725,-98.118168,Samsung,1,hardware_failure,2023-04-03 14:44:20
9c7e0642-2b31-4197-ae13-a2f51e84a1d1,TWR-11792,interference_detected,P1,2024-07-21 22:53:21,2024-07-22 22:09:20,20652,REGION-5,AZ,48.145584,-95.564828,,1,capacity_exceeded,2024-07-21 22:53:21
35d4a702-17f7-4809-9c36-42023b83ab74,TWR-59308,fiber_cut,P3,2022-01-18 20:16:44,2022-01-20 18:58:03,9622,REGION-15,NC,41.380338,-91.969647,Samsung,1,power_issue,2022-01-18 20:16:44
b4e3291d-2943-496a-8735-62036447a23b,TWR-60328,congestion,P3,2022-12-05 13:17:24,,18567,REGION-13,WA,45.59152,-76.312166,Huawei,1,weather,2022-12-05 13:17:24
470b06ec-1534-4d22-af43-6fba514295ce,TWR-72722,interference_detected,P2,2024-05-30 14:04:42,2024-05-30 20:28:27,15653,REGION-11,WA,31.683222,-77.769419,,1,power_issue,2024-05-30 14:04:42
12a08b19-4bb7-4c7a-8164-2d391e7e6727,TWR-53228,handoff_failure,P4,2022-11-01 18:40:28,2022-11-02 12:56:25,,REGION-20,IL,27.583144,-83.04905,Nokia,1,hardware_failure,2022-11-01 18:40:28
6e9a3c50-8f53-4cd5-a3a8-7110ac491ab9,TWR-14018,fiber_cut,INFO,2023-03-31 06:38:12,2023-04-01 20:54:22,22340,REGION-4,VA,32.508195,-117.074212,Samsung,1,,2023-03-31 06:38:12
7d140657-058d-4ffe-b24a-3a39eb817124,TWR-53947,fiber_cut,P3,2024-11-11 06:04:09,2024-11-11 17:56:10,39481,REGION-20,NJ,35.928198,-106.678174,Samsung,1,power_issue,2024-11-11 06:04:09
8d1d34de-b4c7-4835-96d5-527ba1286579,TWR-16258,maintenance_window,INFO,2023-02-14 15:00:18,2023-02-15 12:42:45,22831,REGION-13,NY,34.764552,-101.333088,Nokia,0,,2023-02-14 15:00:18
ca4ce4bb-c0bc-4d7f-ba3b-861c718bc4a8,TWR-94323,maintenance_window,P2,2023-08-08 01:59:08,2023-08-09 01:41:25,15980,REGION-12,MI,38.241917,-112.741476,Nokia,1,config_error,2023-08-08 01:59:08
8e89080b-a886-486e-a54a-7ae64caed5d2,TWR-79329,restored,P3,2024-08-10 12:02:38,2024-08-10 13:22:05,12485,REGION-16,AZ,37.580969,-86.268305,Huawei,1,unknown,2024-08-10 12:02:38
0c2348d5-7101-497d-ba3f-717490da99ff,TWR-78347,interference_detected,P1,2022-03-08 13:03:48,2022-03-10 01:00:55,13649,REGION-12,OH,37.709324,-113.210476,,1,software_bug,2022-03-08 13:03:48
e5487c33-1a6d-46e1-aa09-27aa5c0d8474,TWR-91006,maintenance_window,INFO,2022-12-07 09:27:33,2022-12-07 16:47:26,20060,REGION-19,IL,46.831641,-75.313834,Samsung,0,,2022-12-07 09:27:33
bb9e9892-addf-45db-9a8a-468bbaa7f8f8,TWR-44718,power_failure,P1,2023-07-20 18:19:49,2023-07-21 18:30:06,42725,REGION-5,NJ,28.859669,-67.631914,Samsung,1,weather,2023-07-20 18:19:49
3a50de2a-8e70-4b29-a449-8985fe220617,TWR-62262,interference_detected,P3,2023-04-25 02:23:43,2023-04-25 14:35:12,26434,REGION-3,VA,40.514173,-96.627297,Huawei,1,software_bug,2023-04-25 02:23:43
8442f7de-be5f-4f69-8037-f06da64fb4dd,TWR-62227,interference_detected,P1,2022-02-21 16:57:46,2022-02-22 04:51:51,12209,REGION-1,NY,39.135427,-68.925266,ZTE,1,unknown,2022-02-21 16:57:46
ef704acb-1036-4ed5-b3e0-d25d78fe7352,TWR-96275,maintenance_window,P1,2023-07-01 18:12:33,2023-07-02 08:06:52,49285,REGION-20,TX,40.611727,-120.260472,ZTE,1,power_issue,2023-07-01 18:12:33
910fc8f8-4a0c-4f79-a2ab-a6b98cda9efb,TWR-80592,interference_detected,P3,2024-09-03 11:56:27,2024-09-04 21:45:42,11493,REGION-1,CO,48.366885,-114.728515,Huawei,0,,2024-09-03 11:56:27
5ca4eff3-15bd-4cb7-84d2-a0ae14f9481c,TWR-26361,restored,P4,2023-04-01 15:07:10,2023-04-02 08:24:14,23955,REGION-11,NY,32.784685,-73.855341,Ericsson,1,,2023-04-01 15:07:10
6e210a97-cb61-4855-99f4-667af96bc409,TWR-45509,restored,P4,2023-03-27 10:08:39,2023-03-28 03:06:44,40483,REGION-17,NJ,39.10048,-108.85471,Samsung,1,config_error,2023-03-27 10:08:39
